text,label,prediction,cleaned_prediction
"A teen-aged girl gets the horse of her dreams and is trained by an ex-Jockey to participate in London's Grand National Steeplechase. A fine adaptation of the classic children's book, with an excellent, start-making performance by Taylor as the energetic but polite youngster. Rooney is OK as her trainer, although he has some overly melodramatic moments. Crisp and Revere are quite good as Taylor's loving parents. Filmed in Technicolor, it looks beautiful. The problems are that there are corny elements, nothing very interesting happens, and it drags on a bit too long. The race is exciting but could have been much more so.",1,mixed,mixed
"Okay, I'll admit right up front that the Inki cartoons made by Loony Tunes are pretty offensive and I can understand why Warner Brothers has pulled them off the market. Seen today, the huge-lipped and very stereotypical Inki is not politically correct. However, the cartoons were well-made and it's a shame they aren't released with some sort of explanatory prologue (such as the one with Leonard Maltin they included with some recent politically incorrect Donald Duck cartoons that were recently released on DVD). In other words, throwing out the cartoons completely is to forget our history. Plus, Inki, Little Black Sambo and other racist cartoons are out there--especially on the internet.<br /><br />This Inki cartoon has our little hero out hunting. At first, he's chasing a cute little caterpillar but later accidentally happens upon a lion--a lion that is more than happy to make Inki his dinner. However, through all this, a weird Minah appears again and again...and eventually you'll see why this bird is so important to the story.<br /><br />Cute, well made and clever. I like the Inki cartoons. Plus, I take pleasure in showing them to extremely thin-skinned liberal friends just to watch them have apoplectic fits or even heart attacks. Loads of fun, folks!",1,Mixed,mixed
"Actually, Goldie Hawn is from Washington (Takoma Park, Maryland), but I digress. This is sort of a Mr. Smith goes to Washington type of movie, with some variations but the same premise. I taped this movie off of cable years ago because I had a huge crush on Goldie Hawn. The story is interesting, but it's highly unlikely that some cocktail waitress will get an important job in the government just because she saved some big shot's life. It made me laugh and made me mad at the same time. It made me laugh because some of the situations she found herself in were so ridiculous, I had to laugh. (POSSIBLE SPOILER AHEAD). It made me mad to think that our government would set up an average citizen in the manner she was set up. And the speech she made at the end...beautiful. Too bad not many people have guts like that in real life.",1,Mixed,mixed
"*SPOILERS*<br /><br />I'm sure back when this was released in 1958 it was much appropriate for its time. Back then films were slower paced to allow audiences to follow and analyze the story. Here a man moves into a house owned by his last wife that died mysteriously with his new wife. The gardener Mickey (played by Alex Nicol, who also directed he film) really is an underappreciated character. He gets a skull to indirectly warn Jenni that she is in trouble, since he knew that there was foul play in the first wife's death. He can't tell Jenni directly what happened, so he tries to scare her off with the skull. Jenni, we also find out, saw her parents die, thus causing a lifetime of mental anguish that lead to institutionalization. Like many audiences today, I found the pacing to be a little too slow for my tastes. But if you like slow-paced horror without a lot of gore, this film is for you.<br /><br />",0,neutral,neutral
"The year 1983 saw a strange phenomenon; two rival Bond films. ""Octopussy"", starring Roger Moore, was part of the official Cubby Broccoli Bond franchise. ""Never Say Never Again"", made by a rival producer, is, apart from the awful ""Casino Royale"", the only Bond movie which does not form part of that franchise. Its big attraction was that it brought back the original Bond, Sean Connery; its title reputedly derived from Connery's remark after ""Diamonds Are Forever"" that he would never again play the role. Some have complained that Connery was, at 53, too old for the role, but he was in fact three years younger than his successor Moore, who not only made ""Octopussy"" in the same year but went on to make one further Bond film, ""A View to a Kill"", two years later.<br /><br />The film owes its existence to the settlement of a lawsuit about the film rights to Ian Fleming's work. It is perhaps unfortunate that the terms of the settlement included a clause that the new film had to be a remake of ""Thunderball"", as that was perhaps not the greatest of the Connery Bonds. (A remake of ""Dr No"" or ""Goldfinger"" might have worked better). The plot is much the same as that of the earlier film; the terrorist organisation SPECTRE, acting together with a megalomaniac tycoon named Largo, have stolen two American nuclear warheads and are attempting to hold the world's governments to ransom by threatening to detonate them unless they receive a vast sum of money. It falls to Bond, of course, to save the world by tracking down the missing missiles.<br /><br />The film is fortunate in that it has not just one but two of the most beautiful Bond girls of all, Barbara Carrera as the seductive but lethal Fatima Blush and Kim Basinger as Largo's girlfriend Domino who defects to Bond's side after learning of her lover's evil plans. A number of the Bond films have a plot that hangs upon the hero's ability to win over the villain's mistress or female accomplice- there are similar developments, for example, in ""Goldfinger"", ""Live and Let Die"" and ""The Living Daylights"". In the official series, Bond's ally is normally regarded as the female lead, but here Carrera, playing the villainess, is billed above Basinger, who was a relatively unknown actress at the time. Basinger, of course, has gone on to become one of Hollywood's biggest stars, whereas Carrera is one of a number of Bond girls who have somewhat faded from view.<br /><br />Of the villains, Max von Sydow makes an effective Blofeld, the head of SPECTRE, but Klaus Maria Brandauer seemed too bland and nonthreatening as Largo, except perhaps during the ""Domination"" game, a more sophisticated variant on those violent computer games such as ""Space Invaders"" that were so popular in the early eighties. Brandauer can be an excellent actor in his native German, in films such as ""Mephisto"" and ""Oberst Redl"", but he does not comes across so expressively in English.<br /><br />One of the film's features is that it both follows the normal Bond formula and, at times, departs from it. There is the standard world-in-peril plot, chase sequences, a series of exotic locations, glamorous women, sinister villains and a specially written theme song based on the film's title. There is, however, no extended pre-credits sequence, and we see some familiar characters in a new light. For example, Bond's boss M becomes a languid, supercilious aristocrat, his American colleague Felix Leiter is shown as black for the only time, and the scientist Q is portrayed by Alec McCowen as a disillusioned cynic with (despite his characteristically upper-class Christian name of Algernon) a distinctly working-class accent. There is also an amusing cameo from Rowan Atkinson as a bumbling British diplomat. Although Connery was perhaps not quite a good here as he was in some of his earlier films in the role, this ringing the changes on the familiar theme makes this one of the more memorable Bonds. 7/10 <br /><br />A goof. Rowan Atkinson's character states that he is from the British Embassy in Nassau. As, however, the Bahamas is a Commonwealth country, Britain would have a High Commission in its capital, not an Embassy.",1,neutral,neutral
"Monstrous mother-son-duo (Alice Krige and Brian Krause) sucks life-force of virgins, and their newest target is pretty but lonely Tanya (Madchen Amick). However, these monsters are allergic to cat's scratches... I have never been fan of sleazy, overrated bestsellerists like King, Koontz or Barker, but this B-movie, written by Mr Dung himself, is actually not near as bad than it could be. Yes, it is sometimes jaw-droppingly atrocious, but there is actually some surprisingly impressive touches: good old-fashioned graveyard, eerie soundtrack and candlelit-Gothic-house-scene, mirror showing the monstrous form of the villains, etc. Of course, the film is polluted by Mr Dung's potty-mouthed dialogue and all-tactics-of-toilet-seat obsession to vilify fat people, leading to totally pointless subplot of rapist teacher, but there is roses among manure.",1,mixed,mixed
"This was the first movie that Joan Crawford and Clark Gable made together and they would go on to make several more. Crawford stars a young rich girl who's father is wiped out in the stock market crash and there is nothing left for her and her brother. They have never worked before and the brother, William Bakewell, gets a job with Gable, who is a gangster and Bakewell thinks it will be an easy job but gets in over his head pretty quick. Crawford becomes a reporter at a newspaper but wants to work on the big stories but is given worthless stuff to work on. Their is a massacre in which several of Gable's men are killed and Crawford was a witness to the whole thing. It's a good movie but not one of their best.",1,neutral,neutral
"While sleeping, Mr. Eko is assigned by his brother Yemi (Adetokumboh McCormack) in a dream to go with John Locke to disclose the meaning of the ""?"" symbol. With the pretext of chasing Henry, Mr. Eko brings John with him and they find a second hatch called ""Pearl"" underground the question mark symbol marked on the field, where a video explains that the other hatch is a psychological experiment and people behavior pressing the buttons of the computer every 108 minutes are actually subjects. Meanwhile, Jack unsuccessfully tries to save Libby.<br /><br />In this episode, John Locke loses his faith in the island when he finds that they have been monitored in the hatch. The disgusting Michael sees the anguishing Libby wishing that she was dead, while Hurley, Jack, Kate and Sawyer are suffering her pain, in a deep emotional contrast. My vote is eight.<br /><br />Title (Brazil): Not Available",1,neutral,neutral
"(spoilers??)<br /><br />I wasn't sure what to think of the movie. Not too much of a kids film. Definately should be watched with a parent because it includes death and dying. But I was surprised that I was a bit entertained by it.<br /><br />I was a bit disappointed by the 81 minutes of time we had. (even less without the credits) And the trailer gets you to think the rodent is a main creature. But alas, they torture him. Right until the end of the movie. Those two gripes docked the movie 2 stars. But I do recommend the movie. Even for a sequel.<br /><br />8/10<br /><br />Quality: 9/10 Entertainment: 7/10 Replayable:7/10",1,mixed,mixed
"This movie has a few things going for it right off the bat. Having Dani Filth as a lead actor is automatically going to make some people like this movie. Admittedly, I love Cradle of Filth and listened to the soundtrack to this movie long before I watched it. Dani Filth is a very recognizable character and makes for a great lead. The independent filming style of the movie is great for the creepy factor. There are some GORGEOUS actresses in this movie. For being low budget, the special effects weren't bad either. The ways that people died were very creative and nightmarish.<br /><br />Now on to the cons. There is VERY little talking throughout this whole movie, thus making for very little as far as character development. It's hard to fear for the lives of limp, static characters. When there was a little talking, the F bomb was abundant, popping up in random places. Yes, I understand people swear but it seems like a preteen boy scripted this and thought himself cool for including all the language. The storyline, what I could make out of it, was pretty good although many parts are left dangling and the lack of conversation leaves one often wondering what's happening.<br /><br />In the end, Cradle of Fear is like a porno for people who love sex and violence, but like a porno trying to pull of a storyline, it just doesn't work too well. Rent it though, if you're a morbid person looking to sate your blood and flesh appetite.",0,Mixed,mixed
"This is an interesting true story of Archie Grey Owl, Who dreamed of being an Indiain when he was a child until the age of 17 he was born in England then moved to Canada where he was adotped by Indiains and he writes collums in magazines and he wrote a book that caugt the attention of millions the book was of his life. But at the end he told his wife that he was not a real Indiain and she was fine with it and he died at the age of 43 two years after he went back into the wildness.",1,neutral,neutral
"A bit of Trivia b/c I can't figure out how to submit Trivia: In the backdrop of this performance, one of the images is<br /><br />George Serat's ""A Sunday Afternoon on the Island of La Grande Jatte"" painting (seen best in chapter 18), this painting is the subject of a Sonheim musical Sunday in the Park with George.<br /><br />A bit of Trivia b/c I can't figure out how to submit Trivia: In the backdrop of this performance, one of the images is<br /><br />George Serat's ""A Sunday Afternoon on the Island of La Grande Jatte"" painting (seen best in chapter 18), this painting is the subject of a Sonheim musical Sunday in the Park with George.",1,neutral,neutral
"I would like to know why John Amos left the show, and how did he die off the show again? I couldn't relate to everything, but sometimes they hit home with the problems they were facing. By the way, did they ever make it out of the ghetto? I think the episode with the black Jesus was my favorite. We got to see them experience a few good times. something they didn't have very often. I wish they would bring the show back. During the daytime so people can actually stay up to watch. I don't think a movie or a new show would work. Especially without the original cast. They are really what made Good Times GoodTimes. These are my questions and comments. Thank You!!",1,mixed,mixed
"A twist of fate puts a black man at the head of an old-school, white-bred advertising firm. And he intends to make a few changes...<br /><br />One very strange piece of cinema. You'll either love it or hate it. Either way, you've never seen anything like it.",1,Neutral,neutral
"I just saw this for the first time in 10 or 15 years...maybe close to 20. In some ways, it was better than I remembered...in other, it was MUCH worse.<br /><br />First of all, there's the music. It's just plain awful. There are only 5 songs in the movie, most of them used more than once. The opening song is shrieked by a chorus of annoying children, and the disco-y title track is performed by Rick Dees. It doesn't get any worse than that. Even the background music is terrible, with much of it repeating the themes of the other nauseating tunes. We also get some truly lame slapstick, mostly in the opening credits.<br /><br />On the other hand, Bill Murray is spot on brilliant as usual...you have to wonder if he ad-libbed the whole thing, or if the writers just gave him all the funny lines. Or maybe he's just that great- turning a weak script into comic genius. The best part are his surreal PA announcements. (""Lobsters...get out of here...you're a menace!"")<br /><br />You also get a lot more character development than you have any right to expect in a movie like this. At least half the characters seem like real people...and mostly real people you would like to have around. Even ""Spaz"" gets to do a more than any other Eddie Deezen-type character ever did, and when he gets the girl, it's plausible. (She's not absurdly hot, but he doesn't automatically pair up with one of the nerd girls- see ""Revenge Of The Nerds"" for examples of both cinematic phenomenons.)<br /><br />And when the plot seems clichéd...well, ya gotta wonder if it wasn't a cliché yet when they made this. While it wasn't the first summer camp movie- ya gotta go back at least to ""The Parent Trap""- it's certainly the movie that made it it's own genre. In fact, I was surprised that there was no Talent Show scene...""Wet Hot American Summer"" spoofed the summer-camp genre so perfectly, I just assumed everything in it came straight out of Meatballs. (I also half-expected Jon Cryer to pull up in a convertible with a chimp, thanks to ""Mr. Show's"" epic camp-olympiad spoof ""Monk Academy"") <br /><br />Anyway, this one seems to be vanishing a little as far as the late-70's/early 80's comedies- it's not a cable staple anymore, and certainly doesn't have the cult following of Caddyshack or Animal House. I was pleased to catch it on Showtime today- and in High Definition at that! Sure, it's pretty awful in spots, but you could do a lot worse in a 70's/80's teen comedy. And again, Murray is a genius.",1,Mixed,mixed
"This is a pretty obscure, dumb horror movie set in the 1970s Everglades. It is really stupid and lame for the first half, then it actually starts to get good for the last half. There is a scene with the hero running to save his friends interspersed with shots of a church group singing, I don't know. It is mesmerizing. I was impressed with the night time scenes, because it actually looked like night, unlike most low budget horror films where it still looks like daytime. I feel like the director was really talented but was working with a miniscule budget and a tough schedule. There are a few scenes towards the end, the one mentioned above and also the end credits that are extremely cool. This movie could have been a genuine classic if it left its Scooby Doo conventions behind and went straight for the throat. I was surprised at how good this movie turned out to be. I couldn't take my eyes off of it, and I had to ask myself ""why?""",1,mixed,mixed
"Oz is the TV show which is intensive non-stop adrenaline. Its a show which is not aimed at a large audience but a specific one as its themes are very adult orientated. It obviously did not achieve mainstream success as this was an impossibility but had much fame with its audience and many famous actors either guest starred or became part of the show.<br /><br />Oz is a series of fictional stories based on a prison located somewhere in the New York state. There are many different ethnic groups which play a somewhat equal role in being represented. These groups are the Muslims, Homeboys, Aryans, Bikers, Italians, Latinos, Irish, Christians, Gays and Others. Some have some form of affiliation with each other such as the Bikers and Aryans whilst the Aryans are the enemy's of numerous groups such as the Muslims and the Homeboys. <br /><br />In Oswald Penitentary (Its official name) there is a policy that not too many members from any one ethnic group may be allowed. It is the maximum security prison and the regular prison where sometimes prisoners are sent to or from in the show is called ""general population"" or ""gen pop"". The main character of the show is Augustus Hill who also narrates the story before and after the main segments, crossed between a documentary type and a biographical one. Hill is bound to wheelchair usage as a consequence of his unknown past. He is part of the ""others"" group which features individuals which don't fit into the other prison gangs.<br /><br />Of the many groups it is the smaller ones which are able to keep themselves avoided by trouble most of the times as the larger ones are busy in conflict with one another. Are few of the most noteworthy characters are as follows: 1)Ryan O'Reilly is in charge of his fellow Irishmen and somehow always voluntarily gets himself involved in lethal activity for the weakest link. 2)Miguel Alvarez is the watched Latino who has constant struggles with coping with his popularity within his own gang and with others. 3)Simon Adebesi is the Nigerian who was the former leader of the Homeboys gang. Hes also very physically quite large and solid. These two reasons are why he is one of the most powerful inmates inside of Oz. 4)Karim Said is the Muslim and Black nationalist who is a very defined in his opinions and desires. He fights for the rights of his people on many levels through the show, from his own Muslim group, to his wider Black group and even fighting for all the groups against the unjust rules of authority. He character seems in some ways identical to Malcom X, the famous Black rights fighter who was also Muslim.<br /><br />All in all, for its genre Oz is possibly the greatest (fictional prison show or show based on ethnic relations). If it doesn't sound as if your own type of series it probably shouldn't be tried out, but if it does interest, then it is definitely worth viewing. The biggest problem with the show is how it is addictive, some may feel wrong viewing a lot of this kind of material. Researchers argue on whether it is harmful or not but in the end it is just a reflection of the society of the world we live in today. This means that it is as an informant and an indicator of the world than an aggressor.",1,neutral,neutral
"This film captures the short moments between a mother and son in rural Russia, as she lays dying.<br /><br />I am so torn between being nice to the film or declaring it a test of patience. On one hand, the film is beautiful, with the sparse dialog capturing the essence of their feelings. There is really nothing to say, because everything that needs to be said is conveyed beyond words. The son shows so much care, love and patience towards his mother, that I think it is a celebration of unconditional love towards one's family. It also cruelly reminds me that I could be in a situation like this, stuck in a joyless place, having to take care of a very ill person. ""Mat I Syn"" is cruel reality.<br /><br />On the other hand, ""Mat I Syn"" moves really too slowly. Do I really need to watch a train passing by the horizon for over 1 minute? With my previous experience of ""Telets"" and ""Aleksandra"", I am so tempted to put ""Mat I Syn"" among them as a total bore.<br /><br />I guess one has to be in the right state of mind to appreciate this film. I surely see the beauty of it, but maybe I am not in the right state of mind.",0,Mixed,mixed
"I am right now in front of the tv, watching Casomai. It is changing, it id evolving or better...devolving. It begin with a courius wedding of the two protagonists where their love-story is reported. After that everything change, a child was born, and all the rest usually happen in a couple. It is a not a special movie because it talks about a normal couple, and normality is the center of this movie. It doesn't want to show us something particular, there is nothing new, it is just a normal love-story, the story of a couple, and being normal it become different from the rest. It is also a flashing movie, everything is short, every scene is long just some seconds. It is a reported story, many things are known because friends and parents talk about that, and their opinion is central, the opinions create the story and destroy it. It is a simple story of a couple as I said, but it is not boring, it just show a couple, should be everything known, it is, but I am sure that every one of you will want to know what happen, so don't forget to watch the end!",1,neutral,neutral
